Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2025-10-09,121705.5859375,123739.34375,119812.03125,123337.0703125,74653009425,120828.57597700984,118510.89249425815,115399.68179059308,77.15067765829289,-1,2672.549597222911,2027.9029149470114,644.6466822758996,116847.14296875,127388.6866106598,106305.59932684021,2962.8878348214284,20.742061523760636,False,0
2025-10-10,113214.3671875,122509.6640625,104582.4140625,121704.7421875,153125018868,119444.17437891715,118006.46151266215,115313.98317870707,55.623120438711716,0,1912.3909831961646,2004.800528596842,-92.40954540067742,116721.76328125,127378.67406237927,106064.85250012072,4126.961495535715,19.329423806224145,False,0
2025-10-11,110807.8828125,113429.7265625,109760.5625,113236.4296875,110236934340,117873.93954865947,117320.88258883718,115137.27336042444,51.67996228827369,0,1103.0612245347875,1824.4526677844312,-721.3914432496438,116496.852734375,127464.88731367623,105528.81815507378,4343.744419642857,17.881780157008208,False,0
2025-10-12,115169.765625,115805.0625,109715.5390625,110811.515625,93710414091,117382.27156253956,117116.01430656697,115138.54756687839,54.299963795070404,0,804.3569231672154,1620.4335188609882,-816.0765956937728,116617.915625,127464.52472989485,105771.30652010514,4554.529017857143,17.17796245296759,False,0
2025-10-13,115271.078125,116020.484375,113821.1875,115161.6796875,71582026739,116998.41821025964,116940.3060987987,115143.74484366747,51.309097563823336,0,569.2447847946896,1410.1957720477285,-840.9509872530389,116780.74453125,127432.40300240438,106129.08606009564,4505.648995535715,17.360626485851736,False,0
2025-10-14,113118.6640625,115502.8828125,110029.484375,115264.8828125,92212917403,116293.00836521243,116576.34019057977,115064.32991107268,48.66325768969397,0,206.85045162768802,1169.5267079637204,-962.6762563360323,116770.24609375,127436.63439958065,106103.85778791935,4746.887834821428,17.99237990599124,False,0
2025-10-15,110783.1640625,113622.3828125,110235.8359375,113113.96875,72574132855,115291.21849199198,116024.60913076265,114896.4410542659,38.011816508343244,0,-265.7416948892351,882.4730273931293,-1148.2147222823644,116856.93984375,127284.61451238606,106429.26517511395,4655.388950892857,18.710039020809866,False,0
2025-10-16,108186.0390625,111990.8125,107537.03125,110782.171875,87306423067,113999.36768662979,115278.07864807098,114633.28803498097,31.27839749184362,0,-840.1558644407778,537.947249026348,-1378.1031134671257,116780.600390625,127448.08694006773,106113.11384118226,4780.426897321428,19.571784038102972,False,0
2025-10-17,106467.7890625,109235.8046875,103598.4296875,108179.1328125,99703051669,112629.98975496982,114439.00344944518,114313.07238900133,26.4226744626649,1,-1417.6894062325591,146.81991797456658,-1564.5093242071257,116619.892578125,127821.15343425343,105418.63172199657,4854.497209821428,20.414040127884856,False,0
2025-10-18,107198.265625,107490.984375,106387.453125,106483.734375,37779905278,111642.40354952075,113749.4093709266,114034.0603590405,27.656844702519905,1,-1795.7453111266077,-241.6931278456683,-1554.0521832809395,116373.673828125,128190.7307998823,104556.6168563677,4841.887276785715,21.287509573155198,False,0
2025-10-19,108666.7109375,109488.9921875,106157.7890625,107204.3125,47657008953,111101.36852915335,113265.34285345739,113823.57606799969,28.455520139090112,1,-1954.3376867714833,-584.2220396308313,-1370.115647140652,116086.990234375,128374.451694673,103799.528774077,4839.3125,21.821765659630646,False,0
2025-10-20,110588.9296875,111711.03125,107485.015625,108667.4453125,63507793085,111008.19783067092,113010.44636146145,113696.72719033304,29.846461276933297,1,-1902.9799305186461,-847.9736178083944,-1055.0063127102517,115913.632421875,128417.66257048925,103409.60227326074,4926.740513392857,21.428004622006902,False,0
2025-10-21,108476.890625,113996.34375,107534.75,110587.6328125,101194375480,110547.96015691257,112578.67914846512,113492.02771718272,30.89183883439337,0,-2009.5377398018172,-1080.2864422070788,-929.2512975947384,115405.03046875,128263.08889454509,102546.97204295492,5066.707589285715,21.0024785017396,False,0
2025-10-22,107688.5859375,109115.1328125,106778.0,108491.53125,80807013218,110028.07393520119,112112.95598551605,113264.4417650383,26.143895819860404,1,-2133.0071923478827,-1290.8305922352397,-842.176600112643,114755.396875,127802.52102582836,101708.27272417165,5015.9375,20.794346821572937,False,0
2025-10-23,110069.7265625,111288.59375,107548.4296875,107679.4375,54944076060,110035.6471401646,111918.36270713356,113139.15881591916,32.66761347238436,0,-2015.486204258923,-1435.7617146399764,-579.7244896189466,114145.556640625,126850.14052397196,101440.97275727804,5002.569754464285,19.982449837660617,False,0
